"URL","Language","Title","Has Alert","H2","Breadcrumb LVL2 Name","Breadcrumb LVL2 URL","Breadcrumb LVL3 Name","Breadcrumb LVL3 URL","Breadcrumb LVL4 Name","Breadcrumb LVL4 URL","Last Modified","Last Crawled","Author","dcterms.subject","dcterms.audience","dcterms.type","desc"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2003/renaud_travel-voyage2003-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executives' Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:02.365Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2004/peers_expenses-depenses_m2004-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","Douglas Peers, Acting Vice-President, Programs",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:02.855Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/contracts-contrats/2015/4_quarter-semestre-eng.aspx","en","Contract Expenditures  - January 1, 2016 - March 31, 2016","false",,,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:03.043Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2004/renaud_expenses-depenses_d2004-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","Marc Renaud, President",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:03.357Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/durocher_expenses-depenses_j2005-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","René Durocher, Acting Vice-President, Programs",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:03.905Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2005/halliwell_travel-voyage_s2005-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:04.459Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/gaffield_travel-voyage_d2006-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:05.669Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/halliwell_expenses-depenses_s2006-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:06.321Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/shapson_expenses-depenses_m2006-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:06.869Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/cavallin_hospitality-accueil_m2006-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:07.326Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/cavallin_hospitality-accueil_s2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:07.952Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/charette_expenses-depenses_d2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:08.456Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/dunne_hospitality-accueil_j2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:09.011Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2006/yasmeen_travel-voyage_d2006-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:09.549Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/gaffield_hospitality-accueil_s2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:09.577Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/taylor_travel-voyage_s2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:10.291Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/yasmeen_hospitality-accueil_m2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:11.016Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2007/yasmeen_hospitality-accueil_d2007-eng.aspx","en","Proactive Disclosure - Social Sciences and Humanities Research Council","false","SSHRC Executive Expense Claims",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:11.524Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2008/charette_expenses-depenses_m2008-eng.aspx","en","Carmen Charette - Travel and Hospitality Expenses for March 2, 2008 to June 1, 2008","false","Archived Content",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:12.060Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
"https://www.sshrc-crsh.gc.ca/transparency-transparence/disclosure-divulgation/expenses-depenses/2008/cavallin_expenses-depenses_s2008-eng.aspx","en","Michel Cavallin - Travel and Hospitality Expenses for September 2, 2008 to December 1, 2009","false","Archived Content",,,,,,,"2012-11-29T00:00:00Z","2020-03-31T03:16:12.644Z",,"Social Sciences, Humanities, Research, Research funding, Research grants, Research institutes, Research projects, Fellowships, Partnerships, Partnership Research, University Students, Universities, Postsecondary education, Institution",,,"Social Sciences and Humanities Research Council"
